rank_g,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
10,10,10,Rap/Hiphop,winter,male,K_POP,Solo,TRUE,0.502958579881657,0.105769230769231,0.06,0.189695747740321,0,0.533239364151093,0.0729064897424403,0,0,0,0
6,10,10,Rap/Hiphop,fall,male,K_POP,Solo,TRUE,0.553254437869823,0,0.2,0.588217519762389,0,0.532094004538088,0.673668422637192,0,0,0,0
10,9,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.227,0.258698004551698,0.787306081776034,0.532094004538088,0.335324397936896,0,0,0,0
2,10,1,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.363,0.595276093924371,0,0.532094004538088,0.602111962591246,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.227,0.447845890899422,0,0.605437097331563,0.505326759447614,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.237,0.693968105762573,0,0.605437097331563,0.395341635260227,0,0,0,0
9,10,8,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.16,0.395341635260227,0,0.47757187642419,0.660713632364479,0,0,0,0
10,10,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.157,0.51358219851865,0,0.532094004538088,0.373287456189816,0,0,0,0
9,10,9,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.12,0.365407349042416,0,0.47757187642419,0.536614025805009,0,0,0,0
3,10,3,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.137,0.408888487775386,0,0.533239364151093,0.596660629404096,0,0,0,0
3,10,3,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.47,0.439457266585189,0,0.533239364151093,0.599403439006951,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.183,0.673668422637192,0,0.605437097331563,0.568710737365439,0,0,0,0
10,7,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.227,0.277551548391368,0.797551873650512,0.532094004538088,0.207039326825948,0,0,0,0
3,10,3,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.29,0.415356999928155,0,0.533239364151093,0.357229810049636,0,0,0,0
10,10,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.21,0.40558034618405,0,0.532094004538088,0.353022317355514,0,0,0,0
5,10,5,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.14,0.580921238986251,0,0.533239364151093,0.373287456189816,0,0,0,0
6,10,5,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.32,0.498921985805478,0,0.47757187642419,0.466241823026585,0,0,0,0
3,10,2,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.42,0.466241823026585,0,0.533239364151093,0.466241823026585,0,0,0,0
9,10,8,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.28,0.632219835091392,0,0.47757187642419,0.445085610700684,0,0,0,0
1,10,1,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.44,0.689518687298467,0,0.532094004538088,0.725092472223789,0,0,0,0
4,10,4,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.31,0.471223170348026,0,0.533239364151093,0.418520254141751,0,0,0,0
4,10,4,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.45,0.442289713001193,0,0.533239364151093,0.466241823026585,0,0,0,0
2,10,2,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.36,0.529205472848806,0,0.532094004538088,0.523477939413504,0,0,0,0
3,10,3,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.24,0.436587303232837,0,0.533239364151093,0.636854858142958,0,0,0,0
6,10,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.57,0.785318805814628,0,0.532094004538088,0.629864604670596,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.203,0.442289713001193,0,0.605437097331563,0.595276093924371,0,0,0,0
5,10,4,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.293,0.718901220589127,0,0.533239364151093,0.487807802719603,0,0,0,0
10,7,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.213,0.325902084525783,0.795651309203593,0.532094004538088,0.325902084525783,0,0,0,0
7,10,6,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.11,0.52540398823169,0,0.47757187642419,0.665788315489792,0,0,0,0
5,10,5,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.19,0.509493792975278,0,0.47757187642419,0.641392805476905,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.253,0.689518687298467,0,0.605437097331563,0.487807802719603,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.473,0.545532118483915,0,0.605437097331563,0.433678815733289,0,0,0,0
1,10,1,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.623,0.70344663374537,0,0.532094004538088,0.673668422637192,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.113,0.450571449671064,0,0.605437097331563,0.534785499634334,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.073,0.547272521939892,0,0.605437097331563,0.49232211319683,0,0,0,0
4,10,4,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.13,0.521534616384337,0,0.533239364151093,0.436587303232837,0,0,0,0
10,7,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.287,0.310952773617176,0.798016817715252,0.532094004538088,0.271447509100542,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.28,0.77587081039977,0,0.605437097331563,0.487807802719603,0,0,0,0
10,10,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.143,0.5310814937916,0,0.532094004538088,0.476092567749471,0,0,0,0
10,10,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.217,0.6501931648621,0,0.532094004538088,0.321032687124339,0,0,0,0
1,10,1,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.8,0.76152422328824,0,0.532094004538088,0.752302445814934,0,0,0,0
10,10,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.28,0.503212800579202,0,0.532094004538088,0.455921821887838,0,0,0,0
10,10,9,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.237,0.398808574268223,0,0.47757187642419,0.473671547419156,0,0,0,0
8,10,8,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.393,0.39181832079586,0,0.47757187642419,0.59106860123025,0,0,0,0
7,10,7,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.183,0.527313067236237,0,0.47757187642419,0.490076714187697,0,0,0,0
2,10,2,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.31,0.483197435911274,0,0.532094004538088,0.529205472848806,0,0,0,0
8,10,9,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.247,0.442289713001193,0,0.47757187642419,0.388236767098423,0,0,0,0
4,10,4,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.123,0.51358219851865,0,0.533239364151093,0.418520254141751,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.257,0.698327992601063,0,0.605437097331563,0.633387919134962,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.127,0.509493792975278,0,0.605437097331563,0.515597832266104,0,0,0,0
8,10,8,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.337,0.412146880987365,0,0.47757187642419,0.480854936714392,0,0,0,0
1,10,6,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.643,0.862718330658429,0,0.532094004538088,0.611333740064552,0,0,0,0
3,10,3,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.227,0.398808574268223,0,0.533239364151093,0.589647749808877,0,0,0,0
10,10,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.16,0.373287456189816,0,0.532094004538088,0.207039326825948,0,0,0,0
4,10,3,Rap/Hiphop,winter,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.263,0.415356999928155,0,0.533239364151093,0.453263149693463,0,0,0,0
8,10,7,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.307,0.59106860123025,0,0.47757187642419,0.49232211319683,0,0,0,0
1,10,1,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.687,0.942334390776055,0,0.532094004538088,0.649112469029166,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.23,0.476092567749471,0,0.605437097331563,0.436587303232837,0,0,0,0
10,8,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.217,0.271447509100542,0.791115506230441,0.532094004538088,0.252030430312962,0,0,0,0
10,10,10,Rap/Hiphop,spring,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.11,0.369383223258753,0,0.47757187642419,0.496744288426433,0,0,0,0
10,7,10,Rap/Hiphop,fall,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.083,0.265166516704467,0.797082921399577,0.532094004538088,0.238046283874735,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,K_POP,Project,TRUE,0.71301775147929,0.567307692307692,0.26,0.450571449671064,0,0.605437097331563,0.49232211319683,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0.834706913278831,0,0.478429872964894,0.93522019084288,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0.32,0.858637625016102,0,0.478429872964894,0.872596023837955,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0,0,0.478429872964894,0.957991742944388,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0,0,0.478429872964894,0.940648163858761,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0.870656180395201,0,0.478429872964894,0.940365845818384,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0.29,0,0,0.478429872964894,0.941211698806671,0,0,0,0
10,10,10,R&B/Soul,winter,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0,0,0.580986671282938,0.888598486209764,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0,0,0.478429872964894,0.936086330831648,0,0,0,0
10,10,10,R&B/Soul,winter,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0.26,0,0,0.580986671282938,0.964153648189713,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0.903499959814869,0,0.478429872964894,0.945667980610457,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0.8838839439894,0,0.478429872964894,0.910096483416718,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0,0,0.478429872964894,0.927265069304793,0,0,0,0
10,10,10,R&B/Soul,winter,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0,0,0.580986671282938,0.942614157200119,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0,0,0.478429872964894,0.962629521868047,0,0,0,0
10,10,10,R&B/Soul,fall,male,POP,Solo,TRUE,0.482248520710059,0.134615384615385,0,0.806757021240174,0,0.478429872964894,0.953784250250266,0,0,0,0
10,8,10,Ani/Game,fall,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.7,0.896696290494989,0.790321358970278,0.57183478386319,0.753644116140839,0,0,0,0
10,6,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.19,0.780055087894284,0.800061246732111,0.745576693504076,0.819461660054241,0,0,0,0
10,6,10,Ani/Game,winter,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.25,0.780055087894284,0.801599882150371,0.352073459303568,0.900804073525884,0,0,0,0
10,10,10,Ani/Game,winter,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.37,0.754977529981696,0,0.352073459303568,0,0,0,0,0
10,10,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.25,0.76662278947396,0,0.745576693504076,0.59106860123025,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.2,0.764724858518979,0,0.771551137223945,0.734059782180665,0,0,0,0
10,10,10,Ani/Game,fall,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,1,0.901142899342128,0,0.57183478386319,0,0,0,0,0
10,6,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.18,0.751628482393385,0.797317902862869,0.745576693504076,0.659684276198966,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.15,0.677503550459925,0,0.771551137223945,0.59106860123025,0,0,0,0
10,10,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.12,0.748911467917386,0,0.745576693504076,0.59106860123025,0,0,0,0
10,6,10,Ani/Game,winter,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.19,0.800921981444277,0.799613523008989,0.352073459303568,0.869483883223653,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.26,0.728122998062432,0,0.771551137223945,0.845913084931291,0,0,0,0
10,10,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.18,0.718901220589127,0,0.745576693504076,0.627483492078737,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.6,0.746159950748812,0,0.771551137223945,0.59106860123025,0,0,0,0
10,10,10,Ani/Game,fall,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.43,0.831928938493064,0,0.57183478386319,0,0,0,0,0
10,10,10,Ani/Game,fall,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.58,0.898417340570486,0,0.57183478386319,0,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.18,0.748911467917386,0,0.771551137223945,0.659684276198966,0,0,0,0
10,10,10,Ani/Game,winter,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.57,0.893563526546037,0,0.352073459303568,0,0,0,0,0
10,10,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.06,0.705126324833832,0,0.745576693504076,0.59106860123025,0,0,0,0
10,6,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.37,0.741966031460611,0.796846920491179,0.745576693504076,0.857812179959409,0,0,0,0
10,6,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.23,0.76787890351544,0.797317902862869,0.745576693504076,0.734059782180665,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.15,0.679395956072494,0,0.771551137223945,0.857812179959409,0,0,0,0
10,5,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.18,0.755641172354494,0.793681931307814,0.745576693504076,0.59106860123025,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.15,0.641392805476905,0,0.771551137223945,0.59106860123025,0,0,0,0
10,10,10,Ani/Game,winter,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.46,0.790457680635073,0,0.352073459303568,0,0,0,0,0
10,10,10,Ani/Game,fall,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.43,0.860279140937693,0,0.57183478386319,0,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.36,0.778867802373867,0,0.771551137223945,0.788758228273557,0,0,0,0
10,6,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.19,0.744073137842017,0.794921122088189,0.745576693504076,0.734059782180665,0,0,0,0
10,10,10,Ani/Game,fall,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.5,0.812948272874836,0,0.57183478386319,0,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.31,0.734790572301169,0,0.771551137223945,0.734059782180665,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.18,0.734059782180665,0,0.771551137223945,0.59106860123025,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.19,0.818472256210307,0,0.771551137223945,0.627483492078737,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.22,0.76787890351544,0,0.771551137223945,0.753644116140839,0,0,0,0
10,10,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.24,0.76787890351544,0,0.745576693504076,0.659684276198966,0,0,0,0
10,10,10,Ani/Game,spring,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.22,0.770987695226466,0,0.745576693504076,0.734059782180665,0,0,0,0
10,10,10,Ani/Game,fall,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.43,0.79326081242405,0,0.57183478386319,0,0,0,0,0
10,10,10,Ani/Game,winter,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.41,0.821427016524753,0,0.352073459303568,0,0,0,0,0
10,10,10,Ani/Game,summer,male,OST,Project,TRUE,0.390532544378698,0.355769230769231,0.29,0.698327992601063,0,0.771551137223945,0.59106860123025,0,0,0,0
10,8,10,Rap/Hiphop,winter,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.46,0.851944303160992,0.792156650387221,0.533239364151093,0,0,0,0,0
10,9,10,Rap/Hiphop,winter,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.37,0.838808216769487,0.787587209634548,0.533239364151093,0,0,0,0,0
10,10,10,Rap/Hiphop,spring,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.19,0.68220393142118,0,0.47757187642419,0,0,0,0,0
10,10,10,Rap/Hiphop,spring,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.39,0.685892174774158,0,0.47757187642419,0,0,0,0,0
10,9,10,Rap/Hiphop,winter,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.33,0.789326194694002,0.788421979772683,0.533239364151093,0,0,0,0,0
10,8,10,Rap/Hiphop,winter,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.41,0.915866385253394,0.783814094776448,0.533239364151093,0,0,0,0,0
10,9,10,Rap/Hiphop,winter,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.23,0.832858892990651,0.790321358970278,0.533239364151093,0,0,0,0,0
10,7,10,Rap/Hiphop,winter,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.42,0.798760576336779,0.787587209634548,0.533239364151093,0,0,0,0,0
10,10,10,Rap/Hiphop,spring,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.31,0.754977529981696,0,0.47757187642419,0,0,0,0,0
10,10,10,Rap/Hiphop,spring,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.38,0.784160091473999,0,0.47757187642419,0,0,0,0,0
10,10,10,Rap/Hiphop,spring,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.11,0.722018958771606,0,0.47757187642419,0,0,0,0,0
10,7,10,Rap/Hiphop,winter,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.29,0.80832149782256,0.792413852388564,0.533239364151093,0,0,0,0,0
10,4,10,Rap/Hiphop,fall,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.7,0.995228095992928,0.825712104708137,0.532094004538088,0,0,0,0,0
10,10,10,Rap/Hiphop,spring,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.22,0.70344663374537,0,0.47757187642419,0,0,0,0,0
10,10,10,Rap/Hiphop,fall,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.34,0.78589584760796,0,0.532094004538088,0,0,0,0,0
10,10,10,Rap/Hiphop,winter,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.3,0.839709170522155,0,0.533239364151093,0,0,0,0,0
10,10,10,Rap/Hiphop,spring,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.13,0.689518687298467,0,0.47757187642419,0,0,0,0,0
10,7,10,Rap/Hiphop,winter,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.57,0.997627184133808,0.795651309203593,0.533239364151093,0,0,0,0,0
10,10,10,Rap/Hiphop,spring,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.17,0.730368397071566,0,0.47757187642419,0,0,0,0,0
10,10,10,Rap/Hiphop,winter,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.26,0.784740223186908,0,0.533239364151093,0,0,0,0,0
10,7,10,Rap/Hiphop,winter,male,POP,Solo,TRUE,0.559171597633136,0.192307692307692,0.29,0.816979627584457,0.800725997882185,0.533239364151093,0,0,0,0,0
10,9,10,Rap/Hiphop,fall,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.7,0.995228095992928,0.78470833054945,0.532094004538088,0.804124193399997,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.18,0.743373043322349,0,0.605437097331563,0.803062038992042,0,0,0,0
10,10,10,Rap/Hiphop,fall,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.58,0.988998699993175,0,0.532094004538088,0.839709170522155,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.26,0.755641172354494,0,0.605437097331563,0.807279769540372,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.36,0.835625046285337,0.770613305969847,0.605437097331563,0.796028143338353,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.31,0.75095241611844,0,0.605437097331563,0.792143907552367,0,0,0,0
10,9,10,Rap/Hiphop,summer,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.22,0.768504240357372,0.781355004141732,0.605437097331563,0.809874759422654,0,0,0,0
10,9,10,Rap/Hiphop,fall,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,1,1,0.778116064544712,0.532094004538088,0.75095241611844,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.19,0.733326518992436,0,0.605437097331563,0.816479790995251,0,0,0,0
10,10,10,Rap/Hiphop,summer,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.2,0.741966031460611,0,0.605437097331563,0.792703079644206,0,0,0,0
10,10,10,Rap/Hiphop,fall,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.5,0.879812996373391,0,0.532094004538088,0.805181166546339,0,0,0,0
10,10,10,Rap/Hiphop,fall,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.43,0.947589150203599,0,0.532094004538088,0.803062038992042,0,0,0,0
10,10,10,Rap/Hiphop,fall,male,POP,Solo,TRUE,0.440828402366864,0.115384615384615,0.43,0.912679870982308,0,0.532094004538088,0.780055087894284,0,0,0,0
10,7,10,Dance,summer,male,K_POP,Group,FALSE,0.523668639053255,0.0192307692307692,0.31,0.0206517206769626,0.800725997882185,0.394525288674247,0.487807802719603,0,0,0,0
10,10,10,Dance,summer,male,K_POP,Group,TRUE,0.523668639053255,0.0192307692307692,0.14,0.0395052645166331,0,0.394525288674247,0.487807802719603,0,0,0,0
10,10,10,Dance,summer,male,K_POP,Group,TRUE,0.523668639053255,0.0192307692307692,0.05,0.0206517206769626,0,0.394525288674247,0.633387919134962,0,0,0,0
10,10,10,Dance,summer,male,K_POP,Group,TRUE,0.597633136094675,0.0288461538461538,0.14,0.0395052645166331,0,0.394525288674247,0.487807802719603,0,0,0,0
10,10,10,Dance,summer,male,K_POP,Group,FALSE,0.597633136094675,0.0288461538461538,0.31,0.0206517206769626,0,0.394525288674247,0.487807802719603,0,0,0,0
10,10,10,Dance,fall,male,K_POP,Group,TRUE,0.597633136094675,0.0288461538461538,0.11,0,0,0.503168297512131,0.373287456189816,0,0,0,0
10,10,10,Dance,fall,male,K_POP,Group,TRUE,0.597633136094675,0.0288461538461538,0.1,0,0,0.503168297512131,0.476092567749471,0,0,0,0
9,10,10,Dance,summer,male,K_POP,Group,TRUE,0.594674556213018,0.00961538461538462,0.31,0.0206517206769626,0,0.394525288674247,0.487807802719603,0,0,0,0
10,10,9,Dance,summer,male,K_POP,Group,TRUE,0.594674556213018,0.00961538461538462,0.14,0.0395052645166331,0,0.394525288674247,0.487807802719603,0,0,0,0
10,6,10,Foreign Movie,winter,male,OST,Band,TRUE,0.973372781065089,0.317307692307692,0.28,0.600761932894752,0.806369247025979,0.758306269897671,0.845913084931291,0,0,0,0
10,7,10,Foreign Movie,winter,male,OST,Band,TRUE,0.973372781065089,0.317307692307692,0.34,0.554097623677632,0.79343066932513,0.758306269897671,0.788758228273557,0,0,0,0
10,10,10,Foreign Movie,spring,male,OST,Band,TRUE,0.973372781065089,0.317307692307692,0.31,0.476092567749471,0,1,0.659684276198966,0,0,0,0
10,7,10,Foreign Movie,winter,male,OST,Band,TRUE,0.973372781065089,0.317307692307692,0.3,0.616432306250272,0.798477821530358,0.758306269897671,0,0,0,0,0
