,you_rank_g,previous_ranking,genre,season,sex,song_type,active_type,title_song,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view
3390,10,9,Pop,winter,female,POP,Solo,1,0.565088757,0.8557692309999999,0.11,0.659684276,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0
3391,10,10,R&B/Soul,winter,male,K_POP,Solo,1,0.680473373,0.25,0.61,0.71653312,0.0,0.580986671,0.0,0.0,0.0,0.0,0.0
3392,10,9,Pop,winter,male,POP,Solo,1,0.615384615,1.0,0.35,0.784740223,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0
3393,10,10,Ballad,winter,male,K_POP,Group,0,0.704142012,0.259615385,0.81,0.846785034,0.0,0.5379761270000001,0.9369490220000001,0.44362195200000004,0.114535372,0.031064054,0.0
3394,10,8,Pop,winter,mixed,POP,Band,1,0.49408284,0.740384615,0.0,0.607429507,0.0,0.576737494,0.599403439,0.0,0.0,0.0,0.0
3395,10,8,Rap/Hiphop,winter,male,K_POP,Group,1,0.5443786979999999,0.615384615,0.45,0.667785372,0.0,0.5332393639999999,0.77466031,0.0,0.0,0.130079894,0.0
3396,10,9,Rock,winter,male,POP,Group,1,0.476331361,0.673076923,0.51,0.5733706820000001,0.0,0.640332925,0.0,0.0,0.0,0.0,0.0
3397,10,10,Pop,winter,male,POP,Solo,1,0.514792899,0.548076923,0.0,0.7296225129999999,0.0,0.576737494,0.913960106,0.0,0.0,0.0,0.0
3398,10,10,Pop,winter,male,POP,Duet,1,0.650887574,0.663461538,0.28,0.7311117220000001,0.0,0.576737494,0.8454757909999999,0.0,0.0,0.0,0.0
3399,3,9,Dance,winter,female,K_POP,Group,0,0.538461538,0.5,0.89,0.685892175,0.840907425,0.696853547,0.713334847,0.0,0.0,0.0,0.0
3400,10,10,Dance,winter,male,K_POP,Group,0,0.467455621,0.317307692,0.51,1.0,0.0,0.696853547,0.5310814939999999,0.0,0.0,0.0,0.0
3401,10,10,Ballad,winter,male,K_POP,Group,1,0.627218935,0.490384615,1.0,0.34435399899999997,0.0,0.5379761270000001,0.305731339,0.0,0.0,0.0,0.0
3402,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,0.618343195,0.46153846200000004,0.0,0.5310814939999999,0.0,0.5332393639999999,0.5966606289999999,0.0,0.0,0.0,0.0
3403,4,4,Ballad,winter,male,K_POP,Solo,1,0.75443787,0.923076923,0.1,0.07290649,0.8376555720000001,0.5379761270000001,0.0,0.0,0.0,0.0,0.0
3404,10,9,Ballad,winter,mixed,K_POP,Project,1,0.609467456,0.586538462,0.135,0.25203043,0.0,0.5379761270000001,0.934350575,0.0,0.0,0.0,0.0
3405,10,6,Ballad,winter,male,K_POP,Solo,0,0.659763314,0.509615385,0.06,0.114976033,0.0,0.5379761270000001,0.46114325700000003,0.241521467,0.040715404,0.023279781,0.0
3406,10,10,Dance,winter,female,K_POP,Group,0,0.547337278,0.451923077,0.46,0.680335997,0.0,0.696853547,0.8062330090000001,0.323574648,0.0645462,0.020540698,0.0
3407,10,5,Ballad,winter,male,K_POP,Solo,1,0.819526627,0.788461538,0.27,0.335324398,0.0,0.5379761270000001,0.532941411,0.0,0.0,0.0,0.0
3408,10,9,Ballad,winter,male,K_POP,Duet,0,0.727810651,0.596153846,0.26,0.127361065,0.0,0.5379761270000001,0.7764735340000001,0.0,0.0,0.0,0.0
3409,10,10,Dance,winter,female,K_POP,Group,1,0.541420118,0.567307692,0.35,0.321032687,0.0,0.696853547,0.230700527,0.0,0.0,0.0,0.0
3410,10,10,Ballad,winter,male,K_POP,Solo,1,0.659763314,0.307692308,0.3,0.715737966,0.0,0.5379761270000001,0.277551548,0.0,0.0,0.0,0.0
3411,10,8,Rap/Hiphop,winter,male,K_POP,Group,0,0.582840237,0.673076923,0.48,0.89530954,0.0,0.5332393639999999,0.580921239,0.381231941,0.085931386,0.018781055,0.0
3412,10,7,Ballad,winter,male,K_POP,Group,0,0.624260355,0.644230769,0.45,0.635705364,0.0,0.5379761270000001,0.24515115199999998,0.0,0.0,0.0,0.0
3413,10,10,Trot,winter,female,K_POP,Solo,1,0.50887574,0.307692308,0.42,0.265166517,0.0,0.754868366,0.77466031,0.529524304,0.16578061300000002,0.017669856,0.0
3414,10,5,Ballad,winter,female,K_POP,Solo,0,0.671597633,1.0,0.63,0.447845891,0.0,0.5379761270000001,0.478486836,0.0,0.0,0.0,0.0
3415,10,5,R&B/Soul,winter,male,K_POP,Solo,0,0.600591716,0.788461538,0.35,0.170842204,0.0,0.580986671,0.305731339,0.0,0.0,0.0,0.0
3416,10,6,Drama,winter,female,OST,Solo,1,0.603550296,0.836538462,0.08,0.127361065,0.0,0.646944859,0.517594888,0.0,0.0,0.0,0.317209397
3417,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,0.529585799,0.375,0.03,0.020651721,0.0,0.5332393639999999,0.07290649,0.0,0.0,0.0,0.0
3418,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,0.50295858,0.451923077,0.0,0.325902085,0.0,0.5332393639999999,0.421637992,0.0,0.0,0.0,0.0
3419,10,10,Ballad,winter,male,K_POP,Solo,1,0.8934911240000001,0.528846154,0.23,0.305731339,0.0,0.5379761270000001,0.941492918,0.082000876,0.010160957,0.021409901000000002,0.0
3420,10,10,Drama,winter,male,OST,Solo,1,0.74852071,0.567307692,0.87,0.238046284,0.0,0.646944859,0.0,0.0,0.0,0.0,0.0
3421,10,7,Ballad,winter,male,K_POP,Group,0,0.612426036,0.807692308,0.22,0.369383223,0.0,0.5379761270000001,0.402220914,0.0,0.0,0.0,0.0
3422,10,10,Ballad,winter,male,K_POP,Solo,0,0.621301775,0.355769231,0.65,0.31605134,0.0,0.5379761270000001,0.8932126290000001,0.20340488,0.031783351,0.023909147000000002,0.0
3423,5,9,Dance,winter,female,K_POP,Solo,0,0.553254438,0.586538462,0.54,0.682203931,0.8323814420000001,0.696853547,0.0,0.179805286,0.026825632999999998,0.005417769,0.0
3424,10,10,R&B/Soul,winter,female,K_POP,Solo,0,0.532544379,0.355769231,0.43,0.442289713,0.0,0.580986671,0.207039327,0.0,0.0,0.0,0.0
3425,2,2,Drama,winter,male,OST,Solo,0,0.547337278,1.0,0.36,0.63454974,0.87014886,0.646944859,0.9369490220000001,0.0,0.0,0.0,0.0
3426,10,10,Dance,winter,female,K_POP,Group,1,0.594674556,0.384615385,0.34,0.5639483679999999,0.0,0.696853547,0.19854101899999999,0.310386441,0.060236107000000004,0.015131011000000002,0.0
3427,10,10,Dance,winter,female,K_POP,Group,1,0.5236686389999999,0.22115384600000002,0.25,0.458548267,0.0,0.696853547,0.24515115199999998,0.0,0.0,0.0,0.0
3428,2,6,Rap/Hiphop,winter,male,K_POP,Group,0,0.639053254,0.653846154,0.48,0.89530954,0.8505264379999999,0.5332393639999999,0.580921239,0.381231941,0.085931386,0.018781055,0.0
3429,10,3,Ballad,winter,female,K_POP,Solo,0,0.7248520709999999,0.7692307690000001,0.65,0.42774203200000005,0.0,0.5379761270000001,0.49232211299999995,0.0,0.0,0.0,0.0
3430,10,10,Rap/Hiphop,winter,female,K_POP,Solo,0,0.529585799,0.682692308,0.29,0.289266783,0.0,0.5332393639999999,0.5966606289999999,0.0,0.0,0.0,0.0
3431,10,10,Ballad,winter,male,K_POP,Group,0,0.639053254,0.5,0.48,0.89530954,0.0,0.5379761270000001,0.580921239,0.381231941,0.085931386,0.018781055,0.0
3432,10,7,Indi,winter,female,K_POP,Solo,1,0.576923077,0.951923077,0.12,0.555770829,0.0,0.6281297929999999,0.542008804,0.0,0.0,0.0,0.0
3433,10,10,R&B/Soul,winter,female,POP,Solo,1,0.7692307690000001,0.33653846200000004,0.74,0.796028143,0.0,0.580986671,0.0,0.0,0.0,0.0,0.0
3434,10,10,Pop,winter,male,POP,Solo,1,0.615384615,0.548076923,0.26,0.738408003,0.0,0.576737494,0.941211699,0.0,0.0,0.0,0.0
3435,10,10,Dance,winter,male,K_POP,Group,0,0.5443786979999999,0.240384615,0.51,1.0,0.0,0.696853547,0.46114325700000003,0.0,0.0,0.0,0.0
3436,2,4,Dance,winter,female,K_POP,Group,1,0.541420118,0.653846154,0.53,1.0,0.761456184,0.696853547,0.77466031,0.0,0.0,0.0,0.0
3437,10,9,Pop,winter,male,POP,Solo,1,0.47041420100000003,0.846153846,0.28,0.750952416,0.0,0.576737494,0.7536441159999999,0.0,0.0,0.0,0.0
3438,10,9,Dance,winter,female,K_POP,Group,0,0.624260355,0.586538462,0.53,1.0,0.0,0.696853547,0.77466031,0.0,0.0,0.0,0.0
3439,10,9,Dance,winter,female,K_POP,Group,0,0.48816568,0.43269230799999997,0.29,0.661738122,0.0,0.696853547,0.9369490220000001,0.19108168399999997,0.029143106000000002,0.009671131999999999,0.0
3440,10,6,Ballad,winter,male,K_POP,Group,0,0.594674556,0.548076923,0.45,0.635705364,0.0,0.5379761270000001,0.24515115199999998,0.0,0.0,0.0,0.0
3441,10,10,Pop,winter,female,POP,Solo,0,0.562130178,0.43269230799999997,0.56,0.35722981,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0
3442,10,10,Indi,winter,male,K_POP,Duet,0,0.594674556,0.403846154,0.26,0.127361065,0.0,0.6281297929999999,0.5733706820000001,0.0,0.0,0.0,0.0
3443,10,9,Dance,winter,female,K_POP,Group,1,0.51183432,0.298076923,0.3,0.369383223,0.0,0.696853547,0.723561165,0.192048653,0.029346156,0.008377743,0.0
3444,3,5,Dance,winter,female,K_POP,Group,0,0.45857988200000005,0.692307692,0.89,0.685892175,0.840907425,0.696853547,0.713334847,0.0,0.0,0.0,0.0
3445,10,3,Electronica,winter,male,K_POP,Solo,1,0.556213018,0.8942307690000001,0.28,0.25203043,0.0,0.539911547,0.039505265,0.0,0.0,0.0,0.0
3446,10,9,Dance,winter,female,K_POP,Group,0,0.50295858,0.365384615,0.46,0.680335997,0.0,0.696853547,0.8062330090000001,0.323574648,0.0645462,0.020540698,0.0
3447,10,10,Dance,winter,male,K_POP,Solo,1,0.529585799,0.307692308,0.05,0.230700527,0.0,0.696853547,0.77466031,0.496035457,0.143939394,0.079490064,0.0
3448,9,10,Dance,winter,female,K_POP,Solo,0,0.48816568,0.23076923100000002,0.54,0.682203931,0.774315286,0.696853547,0.0,0.179805286,0.026825632999999998,0.005417769,0.0
3449,10,10,Dance,winter,male,K_POP,Group,0,0.49704142,0.153846154,0.45,0.667785372,0.0,0.696853547,0.77466031,0.0,0.0,0.130079894,0.0
3450,10,6,Rap/Hiphop,winter,male,K_POP,Project,1,0.591715976,0.576923077,0.165,0.496744288,0.0,0.5332393639999999,0.660713632,0.0,0.0,0.0,0.0
3451,10,10,R&B/Soul,winter,male,K_POP,Solo,1,0.571005917,0.259615385,0.33,0.230700527,0.0,0.580986671,0.49232211299999995,0.343987131,0.07162534400000001,0.026965742999999997,0.0
3452,10,8,Dance,winter,male,K_POP,Group,0,0.48224852100000004,0.44230769200000003,0.51,1.0,0.0,0.696853547,0.5310814939999999,0.0,0.0,0.0,0.0
3453,10,10,Dance,winter,female,K_POP,Group,0,0.520710059,0.480769231,0.29,0.661738122,0.0,0.696853547,0.9369490220000001,0.19108168399999997,0.029143106000000002,0.009671131999999999,0.0
3454,10,10,Dance,winter,female,K_POP,Group,1,0.532544379,0.240384615,0.25,0.458548267,0.0,0.696853547,0.24515115199999998,0.0,0.0,0.0,0.0
3455,10,10,Pop,winter,male,POP,Solo,1,0.5502958579999999,0.663461538,0.33,0.667785372,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0
3456,10,9,Indi,winter,male,K_POP,Solo,1,0.42899408299999997,0.192307692,0.23,0.300380966,0.0,0.6281297929999999,0.805707726,0.0,0.0,0.0,0.0
3457,2,4,Rap/Hiphop,winter,male,K_POP,Group,1,0.582840237,0.836538462,0.48,0.89530954,0.885798231,0.5332393639999999,0.580921239,0.381231941,0.085931386,0.018781055,0.0
3458,10,4,Dance,winter,female,K_POP,Solo,1,0.51183432,0.403846154,0.26,0.283488333,0.0,0.696853547,0.277551548,0.586834838,0.20969697,0.023281705,0.0
3459,10,8,Drama,winter,male,OST,Solo,1,0.597633136,0.307692308,0.65,0.31605134,0.0,0.646944859,0.391818321,0.20340488,0.031783351,0.023909147000000002,0.0
3460,10,5,R&B/Soul,winter,female,K_POP,Solo,1,0.582840237,0.403846154,0.43,0.442289713,0.0,0.580986671,0.207039327,0.0,0.0,0.0,0.0
3461,10,4,Ballad,winter,male,K_POP,Solo,1,0.686390533,0.317307692,0.06,0.114976033,0.769841689,0.5379761270000001,0.5966606289999999,0.241521467,0.040715404,0.023279781,0.0
3462,10,2,Ballad,winter,male,K_POP,Group,1,0.609467456,0.596153846,0.38,0.473671547,0.0,0.5379761270000001,0.49232211299999995,0.282374674,0.05172021,0.025533246000000002,0.0
3463,5,2,Ballad,winter,male,K_POP,Solo,1,0.642011834,0.586538462,0.2,0.560714292,0.82270908,0.5379761270000001,0.734059782,0.165538544,0.02402261,0.025764615,0.0
3464,10,3,Ballad,winter,male,K_POP,Solo,1,0.8313609470000001,0.682692308,0.7,0.373287456,0.0,0.5379761270000001,0.458548267,0.0,0.0,0.0,0.0
3465,3,4,Rap/Hiphop,winter,male,K_POP,Project,1,0.636094675,0.384615385,0.23,0.402220914,0.844273332,0.5332393639999999,0.40558034600000004,0.0,0.0,0.0,0.0
3466,10,10,All,winter,mixed,K_POP,Group,1,0.647928994,0.173076923,0.17,0.635705364,0.0,0.565257715,0.5966606289999999,0.0,0.0,0.0,0.0
3467,10,7,Ballad,winter,male,K_POP,Group,1,0.630177515,0.22115384600000002,0.45,0.667785372,0.0,0.5379761270000001,0.77466031,0.0,0.0,0.130079894,0.0
3468,10,3,Rap/Hiphop,winter,male,K_POP,Project,1,0.713017751,0.567307692,0.13699999999999998,0.408888488,0.0,0.5332393639999999,0.5966606289999999,0.0,0.0,0.0,0.0
3469,10,10,Drama,winter,male,OST,Duet,0,0.8994082840000001,0.22115384600000002,0.26,0.127361065,0.0,0.646944859,0.517594888,0.0,0.0,0.0,0.0
3470,10,4,Rap/Hiphop,winter,male,K_POP,Solo,1,0.609467456,0.355769231,0.17,0.127361065,0.0,0.5332393639999999,0.421637992,0.0,0.0,0.0,0.0
3471,10,2,R&B/Soul,winter,female,K_POP,Solo,1,0.5,0.7692307690000001,0.63,0.447845891,0.0,0.580986671,0.335324398,0.0,0.0,0.0,0.0
3472,10,6,Drama,winter,female,OST,Duet,1,0.591715976,0.22115384600000002,0.15,0.330664453,0.0,0.646944859,0.683131895,0.279153057,0.050793650999999995,0.027584464,0.0
3473,10,2,Ballad,winter,male,K_POP,Solo,1,0.547337278,0.596153846,0.35,0.170842204,0.0,0.5379761270000001,0.305731339,0.0,0.0,0.0,0.0
3474,10,5,Ballad,winter,male,K_POP,Solo,1,0.520710059,0.22115384600000002,0.09,0.33988623100000004,0.0,0.5379761270000001,0.310952774,0.0,0.0,0.0,0.0
3475,6,8,Rap/Hiphop,winter,male,K_POP,Solo,1,0.834319527,0.182692308,0.33,0.25203043,0.798016818,0.5332393639999999,0.5966606289999999,0.0,0.0,0.0,0.0
3476,10,7,Indi,winter,male,K_POP,Duet,1,0.695266272,0.961538462,0.26,0.127361065,0.0,0.6281297929999999,0.5733706820000001,0.0,0.0,0.0,0.0
3477,3,2,Drama,winter,male,OST,Solo,1,0.636094675,0.615384615,0.12,0.310952774,0.843476275,0.646944859,0.683131895,0.199840033,0.031007752000000003,0.034358854,0.0
3478,2,3,Dance,winter,male,K_POP,Group,0,0.588757396,0.44230769200000003,0.81,0.846785034,0.8537776090000001,0.696853547,0.9369490220000001,0.44362195200000004,0.114535372,0.031064054,0.0
3479,10,4,Dance,winter,female,K_POP,Group,1,0.571005917,0.346153846,0.24,0.5115476379999999,0.0,0.696853547,0.46114325700000003,0.0,0.0,0.0,0.0
3480,10,1,Ballad,winter,male,K_POP,Solo,1,0.75443787,0.740384615,0.36,0.63454974,0.0,0.5379761270000001,0.633387919,0.0,0.0,0.0,0.0
3481,3,9,Dance,winter,female,K_POP,Project,1,0.48816568,0.067307692,0.0,0.0,0.843975802,0.696853547,0.230700527,0.0,0.0,0.0,0.0
3482,10,7,Rap/Hiphop,winter,male,K_POP,Solo,1,0.7248520709999999,0.173076923,0.51,0.791021216,0.0,0.5332393639999999,0.5966606289999999,0.0,0.0,0.0,0.0
3483,1,1,Dance,winter,female,K_POP,Group,1,0.627218935,0.615384615,0.89,0.685892175,0.913401483,0.696853547,0.713334847,0.0,0.0,0.0,0.0
3484,10,5,Ballad,winter,male,K_POP,Group,1,0.6982248520000001,0.5,0.63,0.66275779,0.0,0.5379761270000001,0.395341635,0.0,0.0,0.033777829,0.0
3485,10,9,Rap/Hiphop,winter,male,K_POP,Solo,0,0.8994082840000001,0.048076923,0.33,0.25203043,0.0,0.5332393639999999,0.5966606289999999,0.0,0.0,0.0,0.0
3486,10,10,Rap/Hiphop,winter,male,K_POP,Solo,1,0.33727810700000005,0.115384615,0.0,0.16076229,0.0,0.5332393639999999,0.238046284,0.0,0.0,0.0,0.0
3487,8,8,Drama,winter,female,OST,Solo,1,0.49704142,0.173076923,0.1,0.056848844,0.779108155,0.646944859,0.683131895,0.131067452,0.017804504,0.009582684000000001,0.0
3488,5,6,Foreign Movie,winter,male,OST,Band,1,0.9733727809999999,0.317307692,0.51,0.718901221,0.8284257909999999,0.75830627,0.0,0.0,0.0,0.0,0.0
3489,10,10,Rap/Hiphop,winter,male,K_POP,Group,1,0.591715976,0.067307692,0.22,0.507420293,0.0,0.5332393639999999,0.16076229,0.0,0.0,0.0,0.0
3490,10,2,Ballad,winter,male,K_POP,Group,1,0.633136095,0.33653846200000004,0.45,0.635705364,0.0,0.5379761270000001,0.24515115199999998,0.0,0.0,0.0,0.0
3491,1,1,Rap/Hiphop,winter,female,K_POP,Solo,1,0.426035503,0.451923077,0.38,0.980482335,0.9443172609999999,0.5332393639999999,0.77466031,0.0,0.0,0.0,0.0
3492,1,1,Ballad,winter,male,K_POP,Solo,1,0.556213018,0.509615385,0.67,0.447845891,0.895869635,0.5379761270000001,0.321032687,0.0,0.0,0.0,0.0
3493,4,2,Pop,winter,female,POP,Solo,1,0.535502959,0.701923077,0.47,0.811928605,0.836981207,0.576737494,0.793817113,0.0,0.0,0.0,0.0
3494,10,6,Dance,winter,female,K_POP,Group,1,0.5,0.134615385,0.63,0.421637992,0.0,0.696853547,0.433678816,0.265489337,0.046978797,0.010265955,0.0
3495,6,4,Dance,winter,male,K_POP,Group,1,0.621301775,0.182692308,0.51,1.0,0.817788382,0.696853547,0.46114325700000003,0.0,0.0,0.0,0.0
3496,10,10,Drama,winter,female,OST,Solo,0,0.50887574,0.048076923,0.12,0.555770829,0.0,0.646944859,0.408888488,0.0,0.0,0.0,0.0
3497,10,9,Ballad,winter,male,K_POP,Solo,1,0.618343195,0.173076923,0.41,0.5347854999999999,0.0,0.5379761270000001,0.31605134,0.319376974,0.06315253400000001,0.023875813,0.0
3498,10,7,Ballad,winter,male,K_POP,Solo,1,0.621301775,0.10576923099999999,0.63,0.330664453,0.0,0.5379761270000001,0.560714292,0.353436872,0.07507915,0.028094364,0.0
3499,10,5,Dance,winter,female,K_POP,Group,1,0.48224852100000004,0.134615385,0.29,0.661738122,0.0,0.696853547,0.9369490220000001,0.19108168399999997,0.029143106000000002,0.009671131999999999,0.0
3500,4,4,R&B/Soul,winter,female,K_POP,Group,1,0.624260355,0.153846154,0.46,0.680335997,0.835953719,0.580986671,0.8062330090000001,0.323574648,0.0645462,0.020540698,0.0
3501,1,1,Rap/Hiphop,winter,male,K_POP,Solo,1,0.538461538,0.375,0.84,0.494544482,0.893119685,0.5332393639999999,0.77466031,0.0,0.0,0.0,0.0
3502,10,9,Ballad,winter,mixed,K_POP,Group,1,0.686390533,0.067307692,0.38,0.325902085,0.0,0.5379761270000001,0.277551548,0.0,0.0,0.0,0.0
3503,10,3,Ballad,winter,male,K_POP,Solo,1,0.6686390529999999,0.403846154,0.44,0.07290649,0.0,0.5379761270000001,0.723561165,0.486279952,0.138047138,0.021638321000000002,0.0
3504,7,2,Pop,winter,female,POP,Solo,1,0.414201183,0.5,0.56,0.35722981,0.780722461,0.576737494,0.7782717109999999,0.0,0.0,0.0,0.0
3505,10,3,Ballad,winter,male,K_POP,Solo,1,0.674556213,0.134615385,0.46,0.6021119629999999,0.0,0.5379761270000001,0.607429507,0.539071019,0.172494172,0.082250074,0.0
3506,2,1,Dance,winter,male,K_POP,Group,1,0.514792899,0.471153846,0.81,0.846785034,0.8871639459999999,0.696853547,0.9369490220000001,0.44362195200000004,0.114535372,0.031064054,0.0
3507,10,2,carol,winter,female,Others,Solo,1,0.639053254,0.153846154,0.15,0.6895186870000001,0.0,0.501657493,0.0,0.0,0.0,0.0,0.0
3508,10,1,Ballad,winter,female,K_POP,Solo,1,0.600591716,0.509615385,0.65,0.42774203200000005,0.0,0.5379761270000001,0.49232211299999995,0.0,0.0,0.0,0.0
3509,10,3,carol,winter,male,Others,Project,1,0.588757396,0.115384615,0.42200000000000004,0.501078014,0.0,0.501657493,0.8565680859999999,0.0,0.0,0.0,0.0
3510,2,7,Indi,winter,male,K_POP,Solo,1,0.653846154,0.21153846199999998,0.29,0.18047397,0.8531091129999999,0.6281297929999999,0.114976033,0.0,0.0,0.0,0.0
3511,4,1,R&B/Soul,winter,female,K_POP,Solo,1,0.532544379,0.201923077,0.29,0.289266783,0.835953719,0.580986671,0.519573706,0.0,0.0,0.0,0.0
3512,2,1,Dance,winter,male,K_POP,Group,1,0.538461538,0.33653846200000004,0.9,0.94895106,0.879964273,0.696853547,0.77466031,0.0,0.0,0.0,0.0
3513,10,3,Ballad,winter,male,K_POP,Group,1,0.642011834,0.23076923100000002,0.22,0.369383223,0.0,0.5379761270000001,0.402220914,0.0,0.0,0.0,0.0
3514,10,1,Pop,winter,female,POP,Solo,0,0.526627219,0.240384615,0.47,0.811928605,0.0,0.576737494,0.793817113,0.0,0.0,0.0,0.0
3515,10,7,Ballad,winter,male,K_POP,Solo,1,0.659763314,0.384615385,0.59,0.621413654,0.0,0.5379761270000001,0.660713632,0.0,0.0,0.02999625,0.0
3516,10,nan,Electronica,winter,male,POP,Solo,1,0.51183432,0.567307692,0.49,0.871045541,0.0,0.539911547,0.0,0.0,0.0,0.0,0.0
3517,10,10,Electronica,winter,male,POP,Solo,1,0.553254438,0.394230769,0.49,0.871045541,0.0,0.539911547,0.0,0.0,0.0,0.0,0.0
3518,10,nan,Rock,winter,female,POP,Solo,1,0.5443786979999999,0.048076923,0.07,0.6965945509999999,0.0,0.640332925,0.238046284,0.0,0.0,0.0,0.0
3519,10,10,Rock,winter,female,K_POP,Group,1,0.48816568,0.653846154,0.33,0.667785372,0.0,0.640332925,0.0,0.0,0.0,0.0,0.0
3520,10,10,Pop,winter,male,POP,Solo,1,0.568047337,0.43269230799999997,0.33,0.667785372,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0
3521,10,10,Rock,winter,male,POP,Group,1,0.526627219,0.663461538,0.51,0.5733706820000001,0.0,0.640332925,0.0,0.0,0.0,0.0,0.0
3522,10,nan,Pop,winter,mixed,POP,Project,1,0.5236686389999999,0.115384615,0.105,0.722018959,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0
3523,10,nan,Pop,winter,male,POP,Solo,1,0.633136095,0.269230769,0.14,0.603453633,0.0,0.576737494,0.0,0.0,0.0,0.0,0.0
3524,10,nan,Pop,winter,male,POP,Project,1,0.653846154,0.33653846200000004,0.34,0.7806463,0.0,0.576737494,0.8454757909999999,0.0,0.0,0.0,0.0
3525,10,5,Ballad,winter,female,K_POP,Solo,1,0.615384615,0.0,0.08,0.087855801,0.0,0.5379761270000001,0.476092568,0.0,0.0,0.0,0.0
3526,10,nan,Ballad,winter,male,K_POP,Solo,1,0.8550295859999999,0.009615385,0.07,0.31605134,0.0,0.5379761270000001,0.310952774,0.685959123,0.310119265,0.066220445,0.0
3527,10,10,Ballad,winter,male,K_POP,Solo,1,0.701183432,0.16346153800000002,0.3,0.715737966,0.0,0.5379761270000001,0.277551548,0.0,0.0,0.0,0.0
3528,3,1,Electronica,winter,male,K_POP,Solo,1,0.553254438,0.153846154,0.28,0.25203043,0.847068536,0.539911547,0.039505265,0.0,0.0,0.0,0.0
3529,10,nan,Ballad,winter,male,K_POP,Band,1,0.653846154,0.653846154,1.0,1.0,0.0,0.5379761270000001,0.0,0.0,0.0,0.0,0.0
3530,1,1,Dance,winter,female,K_POP,Solo,1,0.579881657,0.653846154,0.54,0.682203931,0.9223392640000001,0.696853547,0.0,0.179805286,0.026825632999999998,0.005417769,0.0
3531,10,nan,All,winter,male,K_POP,Solo,1,0.650887574,0.009615385,0.81,0.415357,0.0,0.565257715,0.0,0.0,0.0,0.0,0.0
3532,10,10,All,winter,male,K_POP,Solo,1,0.624260355,0.057692308,0.81,0.415357,0.0,0.565257715,0.0,0.0,0.0,0.0,0.0
3533,10,nan,Ballad,winter,female,K_POP,Solo,1,0.618343195,0.644230769,0.34,0.35302231700000003,0.0,0.5379761270000001,0.258698005,0.0,0.0,0.0,0.0
3534,10,3,Drama,winter,male,OST,Solo,1,0.597633136,0.028846154,0.46,0.421637992,0.0,0.646944859,0.517594888,0.0,0.0,0.0,0.317209397
3535,10,nan,Drama,winter,female,OST,Solo,1,0.50295858,0.125,1.0,0.58964775,0.0,0.646944859,0.039505265,0.0,0.0,0.0,0.775874905
3536,10,nan,Ballad,winter,female,K_POP,Solo,1,0.476331361,0.038461537999999997,0.88,0.517594888,0.0,0.5379761270000001,0.25203043,0.0,0.0,0.0,0.0
3537,10,nan,Ballad,winter,male,K_POP,Solo,1,0.585798817,0.451923077,0.0,0.238046284,0.0,0.5379761270000001,0.0,0.0,0.0,0.0,0.0
3538,10,10,Rock,winter,male,POP,Band,0,0.7781065090000001,0.048076923,0.51,0.718901221,0.0,0.640332925,0.0,0.0,0.0,0.0,0.0
3539,10,2,Drama,winter,male,OST,Solo,0,0.7307692309999999,0.125,0.65,0.31605134,0.0,0.646944859,0.5966606289999999,0.20340488,0.031783351,0.023909147000000002,0.0
3540,10,6,Dance,winter,male,K_POP,Group,0,0.733727811,1.0,0.48,0.89530954,0.0,0.696853547,0.580921239,0.381231941,0.085931386,0.018781055,0.0
3541,10,1,Ballad,winter,male,K_POP,Band,0,0.6834319529999999,0.653846154,1.0,1.0,0.766227201,0.5379761270000001,0.0,0.0,0.0,0.0,0.0
3542,10,10,R&B/Soul,winter,male,K_POP,Group,0,0.642011834,0.125,0.81,0.846785034,0.0,0.580986671,0.9369490220000001,0.44362195200000004,0.114535372,0.031064054,0.0
3543,10,10,Dance,winter,male,K_POP,Group,0,0.5443786979999999,0.057692308,0.81,0.846785034,0.0,0.696853547,0.9369490220000001,0.44362195200000004,0.114535372,0.031064054,0.0
3544,10,9,Dance,winter,male,K_POP,Group,0,0.618343195,0.173076923,0.81,0.846785034,0.0,0.696853547,0.9369490220000001,0.44362195200000004,0.114535372,0.031064054,0.0
3545,10,8,Dance,winter,male,K_POP,Group,0,0.49704142,0.067307692,0.81,0.846785034,0.0,0.696853547,0.9369490220000001,0.44362195200000004,0.114535372,0.031064054,0.0
3546,10,9,Ballad,winter,male,K_POP,Group,0,0.659763314,0.115384615,0.81,0.846785034,0.0,0.5379761270000001,0.9369490220000001,0.44362195200000004,0.114535372,0.031064054,0.0
3547,10,9,R&B/Soul,winter,male,K_POP,Group,0,0.48224852100000004,0.057692308,0.81,0.846785034,0.0,0.580986671,0.9369490220000001,0.44362195200000004,0.114535372,0.031064054,0.0
