,artist,name,rank_g,previous_ranking,genre,season,sex,song_type,active_type,runtime,top_freq,gg_score,nv_score,total_view,season_genre_score,pd_score,dc_total_numb,dc_mean_reccomend,dc_mean_views,drama_view,title_song,week,you_rank_g
23,(여자)아이들,LATATA,2,2,Dance,summer,female,K_POP,Group,203,24,46.0,19.2,0.0,-0.093811857,3.9,0.0,0.0,0.0,0.0,True,2018.6.10,10
24,(여자)아이들,LION,10,10,All,winter,female,K_POP,Group,211,26,43.0,3.1,3600000.0,0.02199335,8.2,0.0,0.0,0.0,0.0,True,2020.2.23,4
25,(여자)아이들,LION,6,7,All,winter,female,K_POP,Group,211,26,59.0,4.9,7540000.0,0.02199335,0.7,0.0,0.0,0.0,0.0,True,2019.12.29,1
26,(여자)아이들,LION,10,10,All,spring,female,K_POP,Group,211,26,60.0,3.5,3400000.0,-0.087906286,10.4,0.0,0.0,0.0,0.0,True,2020.3.1,5
27,(여자)아이들,LION,5,4,All,winter,female,K_POP,Group,211,26,64.0,3.5,7550000.0,0.02199335,0.8,0.0,0.0,0.0,0.0,True,2019.12.1,2
28,(여자)아이들,LION,10,10,All,spring,female,K_POP,Group,211,26,41.0,2.5,3060000.0,-0.087906286,4.0,0.0,0.0,0.0,0.0,True,2020.3.8,5
29,(여자)아이들,LION,10,10,All,spring,female,K_POP,Group,211,26,44.0,3.3,0.0,-0.087906286,4.9,0.0,0.0,0.0,0.0,True,2020.3.22,10
30,(여자)아이들,LION,6,5,All,winter,female,K_POP,Group,211,26,53.0,2.5,6600000.0,0.02199335,1.6,0.0,0.0,0.0,0.0,True,2019.12.8,2
31,(여자)아이들,LION,3,2,All,fall,female,K_POP,Group,211,26,79.0,5.2,15300000.0,-0.007575758,2.2,0.0,0.0,0.0,0.0,True,2019.11.10,1
32,(여자)아이들,LION,7,6,All,winter,female,K_POP,Group,211,26,45.0,2.3,6050000.0,0.02199335,1.5,0.0,0.0,0.0,0.0,True,2019.12.22,1
33,(여자)아이들,LION,7,6,All,winter,female,K_POP,Group,211,26,74.0,3.3,5450000.0,0.02199335,3.0,0.0,0.0,0.0,0.0,True,2020.1.12,2
34,(여자)아이들,LION,10,10,All,spring,female,K_POP,Group,211,26,38.0,2.2,3010000.0,-0.087906286,6.5,0.0,0.0,0.0,0.0,True,2020.3.15,5
35,(여자)아이들,LION,10,10,All,spring,female,K_POP,Group,211,26,40.0,4.8,5010000.0,-0.087906286,9.7,0.0,0.0,0.0,0.0,True,2020.3.29,3
36,(여자)아이들,LION,7,7,All,winter,female,K_POP,Group,211,26,60.0,2.9,4880000.0,0.02199335,13.9,0.0,0.0,0.0,0.0,True,2020.1.19,2
37,(여자)아이들,LION,2,10,All,fall,female,K_POP,Group,211,26,97.0,9.2,12600000.0,-0.007575758,2.0,0.0,0.0,0.0,0.0,True,2019.11.3,1
38,(여자)아이들,LION,6,6,All,winter,female,K_POP,Group,211,26,37.0,1.8,5910000.0,0.02199335,4.9,0.0,0.0,0.0,0.0,True,2019.12.15,2
39,(여자)아이들,LION,7,7,All,winter,female,K_POP,Group,211,26,85.0,3.3,5070000.0,0.02199335,6.1,0.0,0.0,0.0,0.0,True,2020.1.26,3
40,(여자)아이들,LION,4,3,All,fall,female,K_POP,Group,211,26,60.0,3.7,9480000.0,-0.007575758,8.2,0.0,0.0,0.0,0.0,True,2019.11.24,1
41,(여자)아이들,LION,10,10,All,fall,female,K_POP,Group,211,26,57.0,9.3,20500000.0,-0.007575758,1.6,0.0,0.0,0.0,0.0,True,2019.10.27,1
42,(여자)아이들,LION,8,7,All,winter,female,K_POP,Group,211,26,61.0,2.2,4980000.0,0.02199335,13.6,0.0,0.0,0.0,0.0,True,2020.2.2,2
43,(여자)아이들,LION,10,10,All,spring,female,K_POP,Group,211,26,70.0,7.3,0.0,-0.087906286,0.0,0.0,0.0,0.0,0.0,False,2020.4.19,10
44,(여자)아이들,LION,6,6,All,winter,female,K_POP,Group,211,26,58.0,5.5,6070000.0,0.02199335,3.5,0.0,0.0,0.0,0.0,True,2020.1.5,1
45,(여자)아이들,LION,9,8,All,winter,female,K_POP,Group,211,26,51.0,2.3,4790000.0,0.02199335,8.7,0.0,0.0,0.0,0.0,True,2020.2.9,3
46,(여자)아이들,LION,10,10,All,spring,female,K_POP,Group,211,26,65.0,8.2,3890000.0,-0.087906286,0.0,0.0,0.0,0.0,0.0,False,2020.4.12,4
47,(여자)아이들,LION,10,9,All,winter,female,K_POP,Group,211,26,59.0,3.4,4390000.0,0.02199335,5.0,0.0,0.0,0.0,0.0,True,2020.2.16,3
48,(여자)아이들,LION,3,3,All,fall,female,K_POP,Group,211,26,55.0,4.3,13300000.0,-0.007575758,3.7,0.0,0.0,0.0,0.0,True,2019.11.17,1
49,(여자)아이들,LION,10,10,All,spring,female,K_POP,Group,211,26,78.0,12.4,4910000.0,-0.087906286,6.0,0.0,0.0,0.0,0.0,False,2020.4.5,3
50,(여자)아이들,Oh my god,3,2,Dance,spring,female,K_POP,Group,196,3,70.0,7.3,0.0,0.012953573000000001,3.1,0.0,0.0,0.0,0.0,True,2020.4.19,10
51,(여자)아이들,Oh my god,2,10,Dance,spring,female,K_POP,Group,196,3,78.0,12.4,16600000.0,0.012953573000000001,4.1,0.0,0.0,0.0,0.0,True,2020.4.5,1
52,(여자)아이들,Oh my god,2,2,Dance,spring,female,K_POP,Group,196,3,65.0,8.2,13200000.0,0.012953573000000001,3.0,0.0,0.0,0.0,0.0,True,2020.4.12,1
53,(여자)아이들,Senorita,10,10,Dance,spring,female,K_POP,Group,198,14,13.0,2.0,4620000.0,0.012953573000000001,1.6,0.0,0.0,0.0,0.0,True,2019.5.12,3
54,(여자)아이들,Senorita,8,6,Dance,spring,female,K_POP,Group,198,14,30.0,2.0,5640000.0,0.012953573000000001,1.5,0.0,0.0,0.0,0.0,True,2019.4.7,2
55,(여자)아이들,Senorita,10,9,Dance,spring,female,K_POP,Group,198,14,23.0,1.8,4140000.0,0.012953573000000001,1.4,0.0,0.0,0.0,0.0,True,2019.4.21,3
56,(여자)아이들,Senorita,9,8,Dance,spring,female,K_POP,Group,198,14,17.0,1.9,4640000.0,0.012953573000000001,1.8,0.0,0.0,0.0,0.0,True,2019.4.14,3
57,(여자)아이들,Senorita,10,10,Dance,spring,female,K_POP,Group,198,14,26.0,1.6,3710000.0,0.012953573000000001,1.4,0.0,0.0,0.0,0.0,True,2019.5.19,4
58,(여자)아이들,Senorita,2,3,Dance,spring,female,K_POP,Group,198,14,21.0,4.1,14200000.0,0.012953573000000001,2.5,0.0,0.0,0.0,0.0,True,2019.3.3,1
59,(여자)아이들,Senorita,3,2,Dance,spring,female,K_POP,Group,198,14,53.0,3.9,15100000.0,0.012953573000000001,3.6,0.0,0.0,0.0,0.0,True,2019.3.10,1
60,(여자)아이들,Senorita,10,10,Dance,spring,female,K_POP,Group,198,14,20.0,1.5,3890000.0,0.012953573000000001,1.3,0.0,0.0,0.0,0.0,True,2019.4.28,3
61,(여자)아이들,Senorita,5,4,Dance,spring,female,K_POP,Group,198,14,30.0,1.7,9260000.0,0.012953573000000001,2.0,0.0,0.0,0.0,0.0,True,2019.3.24,1
62,(여자)아이들,Senorita,10,10,Dance,spring,female,K_POP,Group,198,14,10.0,0.8,3020000.0,0.012953573000000001,1.3,0.0,0.0,0.0,0.0,True,2019.5.26,5
63,(여자)아이들,Senorita,6,5,Dance,spring,female,K_POP,Group,198,14,7.0,1.8,7500000.0,0.012953573000000001,1.7,0.0,0.0,0.0,0.0,True,2019.3.31,2
64,(여자)아이들,Senorita,4,3,Dance,spring,female,K_POP,Group,198,14,37.0,2.1,14700000.0,0.012953573000000001,2.2,0.0,0.0,0.0,0.0,True,2019.3.17,1
65,(여자)아이들,Senorita,10,10,Dance,spring,female,K_POP,Group,198,14,34.0,1.5,3700000.0,0.012953573000000001,1.3,0.0,0.0,0.0,0.0,True,2019.5.5,3
66,(여자)아이들,Senorita,3,10,Dance,winter,female,K_POP,Group,198,14,100.0,9.4,20900000.0,0.111252801,3.4,0.0,0.0,0.0,0.0,True,2019.2.24,1
67,(여자)아이들,Uh-Oh,6,5,Rap/Hiphop,summer,female,K_POP,Group,207,16,35.0,1.3,8980000.0,0.049246414,2.8,0.0,0.0,0.0,0.0,True,2019.7.21,2
68,(여자)아이들,Uh-Oh,5,4,Rap/Hiphop,summer,female,K_POP,Group,207,16,47.0,1.5,10700000.0,0.049246414,2.1,0.0,0.0,0.0,0.0,True,2019.7.14,2
69,(여자)아이들,Uh-Oh,9,8,Rap/Hiphop,summer,female,K_POP,Group,207,16,10.0,1.6,5820000.0,0.049246414,1.7,0.0,0.0,0.0,0.0,True,2019.8.18,3
70,(여자)아이들,Uh-Oh,8,7,Rap/Hiphop,summer,female,K_POP,Group,207,16,27.0,1.1,5230000.0,0.049246414,1.4,0.0,0.0,0.0,0.0,True,2019.8.11,2
71,(여자)아이들,Uh-Oh,10,10,Rap/Hiphop,fall,female,K_POP,Group,207,16,44.0,6.7,4890000.0,-0.00050109,1.5,0.0,0.0,0.0,0.0,True,2019.9.22,3
72,(여자)아이들,Uh-Oh,10,10,Rap/Hiphop,fall,female,K_POP,Group,207,16,44.0,6.5,5790000.0,-0.00050109,1.7,0.0,0.0,0.0,0.0,True,2019.9.1,3
73,(여자)아이들,Uh-Oh,4,7,Rap/Hiphop,summer,female,K_POP,Group,207,16,56.0,2.1,15100000.0,0.049246414,1.5,0.0,0.0,0.0,0.0,True,2019.6.30,1
74,(여자)아이들,Uh-Oh,10,10,Rap/Hiphop,fall,female,K_POP,Group,207,16,41.0,7.3,4370000.0,-0.00050109,1.5,0.0,0.0,0.0,0.0,True,2019.9.8,3
75,(여자)아이들,Uh-Oh,10,10,Rap/Hiphop,fall,female,K_POP,Group,207,16,59.0,6.5,4920000.0,-0.00050109,1.8,0.0,0.0,0.0,0.0,True,2019.9.15,3
76,(여자)아이들,Uh-Oh,10,10,Rap/Hiphop,fall,female,K_POP,Group,207,16,50.0,7.4,5080000.0,-0.00050109,1.4,0.0,0.0,0.0,0.0,True,2019.9.29,3
77,(여자)아이들,Uh-Oh,7,7,Rap/Hiphop,summer,female,K_POP,Group,207,16,31.0,1.2,5960000.0,0.049246414,1.9,0.0,0.0,0.0,0.0,True,2019.8.4,2
78,(여자)아이들,Uh-Oh,4,4,Rap/Hiphop,summer,female,K_POP,Group,207,16,46.0,1.6,12300000.0,0.049246414,1.4,0.0,0.0,0.0,0.0,True,2019.7.7,1
79,(여자)아이들,Uh-Oh,10,9,Rap/Hiphop,summer,female,K_POP,Group,207,16,19.0,2.8,4860000.0,0.049246414,1.4,0.0,0.0,0.0,0.0,True,2019.8.25,3
80,(여자)아이들,Uh-Oh,10,10,Rap/Hiphop,fall,female,K_POP,Group,207,16,35.0,3.4,4000000.0,-0.00050109,1.2,0.0,0.0,0.0,0.0,True,2019.10.6,3
81,(여자)아이들,Uh-Oh,7,10,Rap/Hiphop,summer,female,K_POP,Group,207,16,52.0,3.2,1200000.0,0.049246414,1.8,0.0,0.0,0.0,0.0,True,2019.6.23,1
82,(여자)아이들,Uh-Oh,7,6,Rap/Hiphop,summer,female,K_POP,Group,207,16,18.0,1.3,7010000.0,0.049246414,1.8,0.0,0.0,0.0,0.0,True,2019.7.28,2
83,(여자)아이들,싫다고 말해,10,10,All,fall,female,K_POP,Group,257,1,41.0,7.1,0.0,-0.007575758,2.5,0.0,0.0,0.0,0.0,True,2019.10.20,10
84,(여자)아이들,한,10,10,Dance,winter,female,K_POP,Group,206,26,25.0,7.3,0.0,0.111252801,2.1,0.0,0.0,0.0,0.0,True,2018.12.30,10
85,(여자)아이들,한,10,10,Dance,winter,female,K_POP,Group,206,26,22.0,1.9,0.0,0.111252801,1.9,0.0,0.0,0.0,0.0,True,2019.2.3,10
86,(여자)아이들,한,10,10,Dance,winter,female,K_POP,Group,206,26,26.0,2.2,0.0,0.111252801,2.7,0.0,0.0,0.0,0.0,True,2019.2.10,10
87,(여자)아이들,한,6,5,Dance,fall,female,K_POP,Group,206,26,28.0,9.7,0.0,-0.020120957,1.9,0.0,0.0,0.0,0.0,True,2018.10.28,10
88,(여자)아이들,한,10,10,Dance,winter,female,K_POP,Group,206,26,17.0,1.8,0.0,0.111252801,2.7,0.0,0.0,0.0,0.0,True,2019.1.20,10
89,(여자)아이들,한,3,3,Dance,fall,female,K_POP,Group,206,26,35.0,8.5,0.0,-0.020120957,2.9,0.0,0.0,0.0,0.0,True,2018.10.7,10
90,(여자)아이들,한,2,2,Dance,fall,female,K_POP,Group,206,26,58.0,11.1,0.0,-0.020120957,4.6,0.0,0.0,0.0,0.0,True,2018.9.16,10
91,(여자)아이들,한,10,8,Dance,fall,female,K_POP,Group,206,26,43.0,4.6,0.0,-0.020120957,2.8,0.0,0.0,0.0,0.0,True,2018.11.18,10
92,(여자)아이들,한,2,10,Dance,summer,female,K_POP,Group,206,26,80.0,100.0,0.0,-0.093811857,9.1,0.0,0.0,0.0,0.0,True,2018.8.12,10
93,(여자)아이들,한,10,10,Dance,winter,female,K_POP,Group,206,26,23.0,2.7,0.0,0.111252801,3.0,0.0,0.0,0.0,0.0,True,2019.2.17,10
94,(여자)아이들,한,5,3,Dance,fall,female,K_POP,Group,206,26,21.0,8.8,0.0,-0.020120957,12.9,0.0,0.0,0.0,0.0,True,2018.10.14,10
95,(여자)아이들,한,10,10,Dance,spring,female,K_POP,Group,206,26,53.0,3.9,0.0,0.012953573000000001,3.6,0.0,0.0,0.0,0.0,False,2019.3.10,10
96,(여자)아이들,한,2,1,Dance,fall,female,K_POP,Group,206,26,53.0,27.4,0.0,-0.020120957,100.0,0.0,0.0,0.0,0.0,True,2018.9.9,10
97,(여자)아이들,한,10,10,Dance,winter,female,K_POP,Group,206,26,17.0,2.0,0.0,0.111252801,1.8,0.0,0.0,0.0,0.0,True,2019.1.6,10
98,(여자)아이들,한,10,10,Dance,spring,female,K_POP,Group,206,26,21.0,4.1,0.0,0.012953573000000001,2.5,0.0,0.0,0.0,0.0,False,2019.3.3,10
99,(여자)아이들,한,3,2,Dance,fall,female,K_POP,Group,206,26,46.0,8.7,0.0,-0.020120957,2.7,0.0,0.0,0.0,0.0,True,2018.9.30,10
100,(여자)아이들,한,1,1,Dance,summer,female,K_POP,Group,206,26,62.0,31.8,0.0,-0.093811857,3.2,0.0,0.0,0.0,0.0,True,2018.8.26,10
101,(여자)아이들,한,7,6,Dance,fall,female,K_POP,Group,206,26,75.0,18.7,0.0,-0.020120957,2.5,0.0,0.0,0.0,0.0,True,2018.11.4,10
102,(여자)아이들,한,10,10,Dance,winter,female,K_POP,Group,206,26,21.0,1.5,0.0,0.111252801,2.6,0.0,0.0,0.0,0.0,True,2019.1.27,10
103,(여자)아이들,한,2,2,Dance,fall,female,K_POP,Group,206,26,25.0,14.5,0.0,-0.020120957,3.1,0.0,0.0,0.0,0.0,True,2018.9.23,10
104,(여자)아이들,한,1,1,Dance,fall,female,K_POP,Group,206,26,66.0,24.4,0.0,-0.020120957,2.8,0.0,0.0,0.0,0.0,True,2018.9.2,10
105,(여자)아이들,한,10,10,Dance,winter,female,K_POP,Group,206,26,100.0,9.4,0.0,0.111252801,3.4,0.0,0.0,0.0,0.0,False,2019.2.24,10
106,(여자)아이들,한,8,7,Dance,fall,female,K_POP,Group,206,26,37.0,7.8,0.0,-0.020120957,3.6,0.0,0.0,0.0,0.0,True,2018.11.11,10
107,(여자)아이들,한,10,10,Dance,winter,female,K_POP,Group,206,26,14.0,1.4,0.0,0.111252801,3.4,0.0,0.0,0.0,0.0,True,2019.1.13,10
108,(여자)아이들,한,1,2,Dance,summer,female,K_POP,Group,206,26,88.0,65.2,0.0,-0.093811857,4.4,0.0,0.0,0.0,0.0,True,2018.8.19,10
109,(여자)아이들,한,5,5,Dance,fall,female,K_POP,Group,206,26,27.0,5.6,0.0,-0.020120957,2.0,0.0,0.0,0.0,0.0,True,2018.10.21,10
110,10cm,Perfect,7,6,Drama,fall,male,OST,Solo,237,5,44.0,7.5,1930000.0,-0.107448559,31.6,0.0,0.0,0.0,0.0,False,2018.10.7,7
111,10cm,Perfect,9,8,Drama,fall,male,OST,Solo,237,5,46.0,5.5,1750000.0,-0.107448559,34.7,0.0,0.0,0.0,0.0,False,2018.10.21,9
112,10cm,Perfect,6,4,Drama,fall,male,OST,Solo,237,5,41.0,7.2,1570000.0,-0.107448559,27.1,0.0,0.0,0.0,0.0,False,2018.9.30,9
113,10cm,Perfect,8,7,Drama,fall,male,OST,Solo,237,5,62.0,5.3,2290000.0,-0.107448559,30.6,0.0,0.0,0.0,0.0,False,2018.10.14,7
114,10cm,Perfect,4,10,Drama,fall,male,OST,Solo,237,5,100.0,8.0,1900000.0,-0.107448559,27.4,0.0,0.0,0.0,0.0,False,2018.9.23,8
115,10cm,Storage,10,10,Indi,spring,male,K_POP,Solo,207,1,37.0,9.7,0.0,-0.013079333,26.0,0.0,0.0,0.0,0.0,False,2019.3.3,10
116,10cm,그러나,4,3,Indi,spring,male,K_POP,Solo,231,21,30.0,6.1,0.0,-0.013079333,33.2,0.0,0.0,0.0,0.0,True,2019.4.7,10
117,10cm,그러나,7,7,Indi,spring,male,K_POP,Solo,231,21,18.0,7.4,0.0,-0.013079333,39.6,0.0,0.0,0.0,0.0,True,2019.5.5,10
118,10cm,그러나,9,9,Indi,spring,male,K_POP,Solo,231,21,49.0,5.2,0.0,-0.013079333,41.4,0.0,0.0,0.0,0.0,True,2019.5.26,10
119,10cm,그러나,3,2,Indi,spring,male,K_POP,Solo,231,21,54.0,6.0,0.0,-0.013079333,31.3,0.0,0.0,0.0,0.0,True,2019.3.24,10
120,10cm,그러나,2,1,Indi,spring,male,K_POP,Solo,231,21,33.0,6.3,0.0,-0.013079333,37.8,0.0,0.0,0.0,0.0,True,2019.3.17,10
121,10cm,그러나,10,10,Indi,summer,male,K_POP,Solo,231,21,23.0,5.3,0.0,-0.021088711,32.8,0.0,0.0,0.0,0.0,True,2019.6.9,10
122,10cm,그러나,6,4,Indi,spring,male,K_POP,Solo,231,21,32.0,4.4,0.0,-0.013079333,32.5,0.0,0.0,0.0,0.0,True,2019.4.14,10
123,10cm,그러나,2,10,Indi,spring,male,K_POP,Solo,231,21,37.0,9.7,0.0,-0.013079333,26.0,0.0,0.0,0.0,0.0,True,2019.3.3,10
124,10cm,그러나,8,7,Indi,spring,male,K_POP,Solo,231,21,29.0,7.0,0.0,-0.013079333,36.3,0.0,0.0,0.0,0.0,True,2019.5.12,10
125,10cm,그러나,10,10,Indi,summer,male,K_POP,Solo,231,21,17.0,3.3,0.0,-0.021088711,29.4,0.0,0.0,0.0,0.0,True,2019.6.23,10
126,10cm,그러나,10,10,Indi,summer,male,K_POP,Solo,231,21,40.0,5.9,0.0,-0.021088711,25.3,0.0,0.0,0.0,0.0,False,2019.7.21,10
127,10cm,그러나,10,10,Indi,summer,male,K_POP,Solo,231,21,26.0,4.1,0.0,-0.021088711,26.9,0.0,0.0,0.0,0.0,True,2019.6.16,10
128,10cm,그러나,10,10,Indi,summer,male,K_POP,Solo,231,21,47.0,3.4,0.0,-0.021088711,29.8,0.0,0.0,0.0,0.0,True,2019.6.30,10
129,10cm,그러나,10,10,Indi,summer,male,K_POP,Solo,231,21,27.0,4.9,0.0,-0.021088711,26.9,0.0,0.0,0.0,0.0,True,2019.7.14,10
130,10cm,그러나,3,3,Indi,spring,male,K_POP,Solo,231,21,24.0,5.6,0.0,-0.013079333,27.0,0.0,0.0,0.0,0.0,True,2019.3.31,10
131,10cm,그러나,6,6,Indi,spring,male,K_POP,Solo,231,21,24.0,4.0,0.0,-0.013079333,23.6,0.0,0.0,0.0,0.0,True,2019.4.21,10
132,10cm,그러나,10,9,Indi,summer,male,K_POP,Solo,231,21,25.0,4.5,0.0,-0.021088711,31.4,0.0,0.0,0.0,0.0,True,2019.6.2,10
133,10cm,그러나,10,10,Indi,summer,male,K_POP,Solo,231,21,35.0,4.0,0.0,-0.021088711,29.1,0.0,0.0,0.0,0.0,True,2019.7.7,10
134,10cm,그러나,1,2,Indi,spring,male,K_POP,Solo,231,21,50.0,6.6,0.0,-0.013079333,56.6,0.0,0.0,0.0,0.0,True,2019.3.10,10
135,10cm,그러나,7,6,Indi,spring,male,K_POP,Solo,231,21,24.0,5.3,0.0,-0.013079333,25.5,0.0,0.0,0.0,0.0,True,2019.4.28,10
136,10cm,그러나,9,8,Indi,spring,male,K_POP,Solo,231,21,46.0,6.9,0.0,-0.013079333,41.0,0.0,0.0,0.0,0.0,True,2019.5.19,10
137,10cm,나의 어깨에 기대어요,6,6,Drama,fall,male,OST,Solo,211,41,27.0,4.2,0.0,-0.107448559,5.7,0.0,0.0,0.0,0.0,True,2019.11.24,10
138,10cm,나의 어깨에 기대어요,10,10,Drama,spring,male,OST,Solo,211,41,31.0,5.3,0.0,0.054730459,24.6,0.0,0.0,0.0,0.0,True,2020.3.22,10
139,10cm,나의 어깨에 기대어요,3,3,Drama,fall,male,OST,Solo,211,41,25.0,8.8,0.0,-0.107448559,28.1,0.0,0.0,0.0,0.0,True,2019.9.15,10
140,10cm,나의 어깨에 기대어요,2,2,Drama,fall,male,OST,Solo,211,41,53.0,11.3,0.0,-0.107448559,21.3,0.0,0.0,0.0,0.0,True,2019.9.1,10
141,10cm,나의 어깨에 기대어요,10,10,Drama,spring,male,OST,Solo,211,41,32.0,5.0,0.0,0.054730459,12.0,0.0,0.0,0.0,0.0,True,2020.3.1,10
142,10cm,나의 어깨에 기대어요,6,5,Drama,fall,male,OST,Solo,211,41,35.0,3.8,0.0,-0.107448559,4.8,0.0,0.0,0.0,0.0,True,2019.11.17,10
143,10cm,나의 어깨에 기대어요,3,3,Drama,fall,male,OST,Solo,211,41,42.0,8.3,0.0,-0.107448559,15.3,0.0,0.0,0.0,0.0,True,2019.9.22,10
144,10cm,나의 어깨에 기대어요,8,6,Drama,winter,male,OST,Solo,211,41,33.0,5.6,0.0,0.077400497,3.8,0.0,0.0,0.0,0.0,True,2019.12.1,10
145,10cm,나의 어깨에 기대어요,2,2,Drama,summer,male,OST,Solo,211,41,38.0,33.8,0.0,-0.085889516,27.2,0.0,0.0,0.0,0.0,True,2019.8.18,10
146,10cm,나의 어깨에 기대어요,8,8,Drama,winter,male,OST,Solo,211,41,26.0,8.7,0.0,0.077400497,5.8,0.0,0.0,0.0,0.0,True,2019.12.8,10
147,10cm,나의 어깨에 기대어요,4,4,Drama,fall,male,OST,Solo,211,41,20.0,5.9,0.0,-0.107448559,8.3,0.0,0.0,0.0,0.0,True,2019.10.6,10
148,10cm,나의 어깨에 기대어요,3,2,Drama,fall,male,OST,Solo,211,41,27.0,7.8,0.0,-0.107448559,7.0,0.0,0.0,0.0,0.0,True,2019.9.8,10
149,10cm,나의 어깨에 기대어요,10,10,Drama,spring,male,OST,Solo,211,41,27.0,5.2,0.0,0.054730459,9.2,0.0,0.0,0.0,0.0,True,2020.4.19,10
150,10cm,나의 어깨에 기대어요,8,8,Drama,winter,male,OST,Solo,211,41,15.0,3.8,0.0,0.077400497,100.0,0.0,0.0,0.0,0.0,True,2020.1.26,10
151,10cm,나의 어깨에 기대어요,2,10,Drama,summer,male,OST,Solo,211,41,40.0,5.9,0.0,-0.085889516,4.3,0.0,0.0,0.0,0.0,True,2019.7.21,10
